page_id,tech_title
2995702,multimedia broadcast multicast service
2999407,light fixture
3003267,methyl benzoate
3003614,bis(2-ethylhexyl) phthalate
3012218,take command console
3016334,bone-anchored hearing aid
3019112,trifluoroacetic acid
3020263,ultrasonic cleaning
3024513,garage door
3025876,electric bicycle
3028742,remote file sharing
3034286,electronic lock
3041515,kick scooter
3043713,leaf protein concentrate
3044244,series 80 (software platform)
3045866,zytel
3045894,nortel meridian
3049349,lignosulfonates
3051678,refrigerator magnet
3055207,data-driven programming
3056879,adaptive resonance theory
3057994,atmospheric-pressure chemical ionization
3060584,windows live
3062626,linear encoder
3063552,partially observable markov decision process
3064461,windows live personalized experience
3065770,zbrush
3065940,optical vortex
3066069,bmw h2r
3070805,raised-cosine filter
3074864,mos technology 8568
3080356,oscar mcmaster
3082957,coaxial-rotor aircraft
3084027,targeted therapy
3084295,linear network coding
3086261,nhibernate
3089478,standard normal table
3093390,lycoming o-320
3098376,comparison of audio coding formats
3100948,structural similarity
3101395,visual field test
3103477,culturally relevant teaching
3106301,cortical homunculus
3116948,abec scale
3118141,digital forensics
3123410,jbig2
3129812,beer style
3132886,universal remote
3133405,flow battery
3134136,mafless tuning
3134585,charge density
3135247,silicate mineral paint
3136406,data file
3140464,mandelic acid
3141476,e ink
3142841,stroke (engine)
3143195,giove
3146672,nikon f2
3147788,copper indium gallium selenide
3148197,dictionary.com
3150639,saturated calomel electrode
3153325,poly(methyl acrylate)
3156443,anagama kiln
3157369,phosphorus pentasulfide
3157586,dimethyl methylphosphonate
3157750,redfield ratio
3160125,wind rose
3160379,organ printing
3161187,google analytics
3161601,html tidy
3167641,ammonium acetate
3167892,program-specific information
3169701,zero moment point
3174466,4-nonanoylmorpholine
3182668,existential crisis
3190493,silencer (genetics)
3190888,rdm (lighting)
3191803,light field camera
3192035,jojoba ester
3192578,potamotrygonidae
3192601,dialogue system
3193455,feature (computer vision)
3194762,thromboelastography
3206764,electrolysis of water
3209372,paraformaldehyde
3213632,dvd recordable
3215002,interleukin 1-alpha
3216679,robosapien v2
3224795,scientific modelling
3229964,drilling fluid
3230649,emergency vehicle equipment
3232061,isotope dilution
3232713,heritability of autism
3234313,"poly(3,4-ethylenedioxythiophene)"
3235536,google translate
3239188,arinc 429
3246602,cyanine
3246948,silo
3248054,polarizing filter (photography)
3250345,neurolysis
3255966,health technology
3259030,polarimeter
3263089,resistant starch
3263352,list of nvidia graphics processing units
3263888,aluminium arsenide
3266190,muscle weakness
3267841,configuration management database
3270043,electric power
3272583,open-access network
3275362,pricing strategies
3277097,phosphotungstic acid
3277797,vver
3279949,lineâplane intersection
3284916,tuning mechanisms for stringed instruments
3285280,mercedes-benz ponton
3287565,contrast-enhanced ultrasound
3290848,fluorinated ethylene propylene
3301619,graphics hardware
3306573,hose coupling
3308277,palm sugar
3310752,lung transplantation
3311548,community plant variety office
3312554,selective leaching
3315726,axis communications
3321698,marine salvage
3328072,silicon nitride
3332238,head-directionality parameter
3332961,kleihauerâbetke test
3336996,parabolic aluminized reflector
3337560,lo-fi music
3339289,n-methyl-2-pyrrolidone
3339342,signcryption
3341108,transposition (transmission lines)
3342099,silicone rubber
3343775,catastrophe bond
3343966,amateur radio station
3353359,wurlitzer electronic piano
3359692,vergence
3361324,boost converter
3361961,chirped mirror
3362973,fn key
3365210,okara (food)
3368494,coat of arms of portugal
3368580,dynamic energy budget theory
3370232,inductively coupled plasma atomic emission spectroscopy
3371612,heightmap
3371752,gain (accounting)
3372377,optical fiber
3383344,video display controller
3390011,digital subtraction angiography
3391741,neutron detection
3400115,dermatoscopy
3403318,systems architecture
3405797,commodore 64 peripherals
3407240,bristol stool scale
3408514,p-anisic acid
3409888,yig sphere
3410514,twin-turbo
3417630,damerauâlevenshtein distance
3418548,aerotrim
3420076,pneumatic actuator
3420386,simple mail access protocol
3424576,kernel method
3428890,fuel saving device
3429466,hp integrated lights-out
3429934,surgical tape
3432530,cutting tool (machining)
3434894,surface-enhanced raman spectroscopy
3434970,persistent carbene
3440273,treatment-resistant depression
3444247,bing maps
3446185,protection ring
3447756,carbon-based life
3451933,3-methylbutanoic acid
3454087,respiratory tract infection
3454341,kraft paper
3454616,pseudorandom function family
3470789,bismuth strontium calcium copper oxide
3472397,lactate threshold
3473022,carbonate ester
3473219,email spoofing
3473849,michelada
3473949,repetition code
3474296,neuronal noise
3475608,attesa
3476727,neurospora
3477144,bã¡nh trã¡ng
3480937,hardware security module
3487107,real-time polymerase chain reaction
3495507,eigenvector centrality
3499847,digital scrapbooking
3503207,multi-core processor
3505454,shure sm57
3505526,game server
3506991,functional verification
3507365,solar panel
3508478,polyester
3524766,youtube
3531463,rotational bell painting
3532369,knitting machine
3534415,the sword of damocles (virtual reality)
3537993,approximate string matching
3539984,record locator
3540247,trusted execution technology
3541212,tell-tale (automotive)
3546973,hybrid automatic repeat request
3547877,eddy covariance
3550569,noise control
3551278,ford cyclone engine
3552095,ensoniq audiopci
3553864,sql server integration services
3554179,electric circus (album)
3556843,exergy efficiency
3561577,frame grabber
3570616,gps for the visually impaired
3580681,audio lossless coding
3580779,triton x-100
3581591,game boy advance wireless adapter
3594804,cyclic stress
3595465,fasci siciliani
3599801,shot transition detection
3605838,experimental autoimmune encephalomyelitis
3607910,atomic layer deposition
3611293,gas-phase ion chemistry
3621517,dropping funnel
3622944,strace
3623167,vinyl emulation
3624902,position weight matrix
3625985,cell (journal)
3628055,williams fj44
3629033,tremec tr-3650 transmission
3633309,structural load
3636222,sony reader
3643964,chemical field-effect transistor
3645679,axial piston pump
3648704,openbsd security features
3649587,special access program
3660376,protein contact map
3674450,wilderness therapy
3675310,letter (alphabet)
3677894,magsafe
3678714,crystal detector
3681279,non-negative matrix factorization
3682807,g-unit discography
3684940,free download manager
3687551,payment card
3690483,frozen section procedure
3697808,electric multiple unit
3702227,comparison of file comparison tools
3702274,gallium antimonide
3710395,cysteine protease
3711679,netconf
3716263,active phased array radar
3722064,tobit model
3727453,percutaneous coronary intervention
3732417,treebank
3733220,automated guided vehicle
3736545,pupillary distance
3736689,outcome (game theory)
3740523,waxy corn
3741395,arnold tongue
3742825,heat map
3745271,insight segmentation and registration toolkit
3745362,myelography
3750148,windows native api
3750664,gat (hat)
3751269,auction rate security
3763461,coronary care unit
3764368,torque limiter
3765027,transaction processing system
3772202,rev limiter
3775486,gateway anykey
3775889,virtual patient
3777533,bacterial display
3782242,preribosomal rna
3782497,eve (text editor)
3782852,dipalmitoylphosphatidylcholine
3787064,bovine serum albumin
3787754,wastewater quality indicators
3793438,deal or no deal (american game show)
3795462,human resource policies
3796443,rule 30
3799418,thrombocytopenic purpura
3801925,intelligent lighting
3802508,octol
3818310,propyl gallate
3828249,calculator (apple)
3829190,hand sanitizer
3830188,polytrimethylene terephthalate
3843580,optical networking
3853380,stem-cell therapy
3858596,flooding (computer networking)
3867338,machine to machine
3872553,broad spectrum revolution
3878926,user-generated content
3893437,joint (geology)
3898076,list of amd graphics processing units
3899624,wing enterprises
3903124,national identity card (france)
3919004,contact lithography
3920550,transfer learning
3922549,st. jude medical
3924700,comparison of dns server software
3927666,business intelligence software
3928494,hyperspectral imaging
3937246,clipper (electronics)
3940868,reputation system
3947316,non-stoichiometric compound
3971260,anime news network
3991821,ford 6r transmission
3991954,cpu modes
3992137,windows photo gallery
4007152,spirent
4007999,immunogenicity
4010858,video relay service
4011785,f-score
4011838,ringing tone
4013678,symptomatic treatment
4015872,cuckoo hashing
4019573,jensenâshannon divergence
4021459,air knife
4023295,level sensor
4026007,electroluminescent display
4026453,colony-forming unit
4026652,atsc tuner
4039825,zf 6hp transmission
4044867,recursion (computer science)
4045710,computer fan
4051750,dagmar bumper
4055462,chaneque
4057707,zero-suppressed decision diagram
4061286,catobar
4066308,multiple sequence alignment
4071821,valtra
4081771,dialog control language
4085687,thermoplastic elastomer
4086059,thermoplastic olefin
4091896,laser surgery
4094720,latent class model
4094864,link layer discovery protocol
4098326,pulsed dc
4105322,multiday race
4105326,gps tracking unit
4124621,windows shell namespace
4126428,windows meeting space
4126880,dichroic glass
4132677,roman circus
4132710,wind controller
4132805,bitlocker
4141476,greenbergerâhorneâzeilinger state
4141563,predictive analytics
4142944,fermat's theorem (stationary points)
4147558,doppler cooling
4148657,liquid metal embrittlement
4148868,crash simulation
4149018,amateur radio repeater
4151057,e-utra
